"","Sub","Run","x","y","FixDur","NumFix","Stim","Talker","Syll","PC_Eyes","PC_Mouth","PC_Off","PC_Up","PC_Low","Dist_Eyes","Dist_Mouth","Code","AQ","NewNum"
"7049",30,3,931.742118027486,582.135812449475,7422,3,12,4,3,0,0.915117219078415,0.0848827809215845,0,1,2.86143479337923,0.735081941957142,9965,28,64
"7050",30,3,960.642708333333,500.5,3840,4,8,3,2,0,0.910416666666667,0.0895833333333333,0.0895833333333333,0.910416666666667,2.5319275119417,1.50559895027936,9965,28,64
"7051",30,3,912.526859504132,552.792355371901,3872,7,11,4,2,0,0.823347107438017,0,0.122933884297521,0.877066115702479,2.29037196665257,1.18048152858991,9965,28,64
"7052",30,3,927.395773294909,552.199807877041,4164,2,5,2,2,0.0826128722382325,0.917387127761768,0,0.0826128722382325,0.917387127761768,1.99796610671975,1.29252568671522,9965,28,64
"7053",30,3,965.256663376111,508.740375123396,6078,4,9,3,3,0,1,0,0,1,2.4639905898151,1.1948168725199,9965,28,64
"7054",30,3,913.843771043771,529.826262626263,8910,5,6,2,3,0.208754208754209,0.555555555555556,0.15016835016835,0.358922558922559,0.641077441077441,2.49405966012645,1.95976250741277,9965,28,64
"7055",30,3,962.638126009693,517.953150242326,4952,6,2,1,2,0.332794830371567,0.667205169628433,0,0.332794830371567,0.667205169628433,2.18235373704724,1.74104628250426,9965,28,64
"7056",30,3,929.124888492418,565.887600356824,6726,6,12,4,3,0.0758251561106155,0.7992863514719,0,0.0758251561106155,0.924174843889384,2.45066030385593,0.90589745985235,9965,28,64
"7057",30,3,977.30329847144,547.967819790829,7458,5,3,1,3,0,0.835880933226066,0,0.164119066773934,0.835880933226066,2.38352696735289,0.960353370007463,9965,28,64
"7058",30,3,889.749311294766,522.84940312213,2178,4,10,4,1,0.257116620752984,0.742883379247016,0,0.257116620752984,0.742883379247016,2.21665373053951,2.03798803172471,9965,28,64
"7059",30,3,958.223607647548,549.931005818786,2406,3,1,1,1,0.105569409808811,0.894430590191189,0,0.105569409808811,0.894430590191189,2.48425309270128,1.05324779697348,9965,28,64
"7060",30,3,956.720797720798,490.19943019943,1404,6,7,3,1,0.253561253561254,0.552706552706553,0,0.272079772079772,0.727920227920228,2.05227866747733,1.42772302747945,9965,28,64
"7061",30,3,950.865358592693,565.889715832206,2956,8,4,2,1,0.269282814614344,0.730717185385656,0,0.269282814614344,0.730717185385656,2.54070557515475,1.31325365078924,9965,28,64
"7062",30,3,984.467639015497,548.405651777575,6582,4,9,3,3,0,0.86052871467639,0.13947128532361,0,1,3.33135771333653,0.62403827812285,9965,28,64
"7063",30,3,939.439501779359,579.443950177936,2248,8,4,2,1,0.0685053380782918,0.879003558718861,0.052491103202847,0.120996441281139,0.879003558718861,2.74770965429869,0.931339121468676,9965,28,64
"7064",30,3,966.266726943942,544.46835443038,6636,4,3,1,3,0.0858951175406872,0.752260397830018,0,0.247739602169982,0.752260397830018,2.31046815525122,1.07818170218887,9965,28,64
"7065",30,3,944.333868378812,570.532102728732,7476,4,12,4,3,0,1,0,0,1,2.6210874992983,0.783849389614128,9965,28,64
"7066",30,3,975.088971269694,553.840593141798,2158,8,1,1,1,0.0556070435588508,0.645041705282669,0,0.228915662650602,0.771084337349398,2.54757672021909,1.12008867531789,9965,28,64
"7067",30,3,959.649779735683,496.016519823789,1816,4,7,3,1,0,0.357929515418502,0,0,1,2.06490701135834,1.14988952481557,9965,28,64
"7068",30,3,942.534320323015,552.633916554509,8916,6,6,2,3,0,0.489905787348587,0,0.510094212651413,0.489905787348587,1.91836114719573,1.15042657122844,9965,28,64
"7069",30,3,917.154801324503,562.292218543046,2416,13,10,4,1,0.0339403973509934,0.874172185430464,0,0.070364238410596,0.929635761589404,2.50286702239926,1.21436902621905,9965,28,64
"7070",30,3,954.043737574553,560.841948310139,4024,6,5,2,2,0.167992047713718,0.733598409542744,0,0.167992047713718,0.832007952286282,2.06571446887531,0.908537449091641,9965,28,64
"7071",30,3,983.166276346604,562.980093676815,3416,8,2,1,2,0,0.627634660421546,0,0,1,2.7603637918026,1.02138253085465,9965,28,64
"7072",30,3,947.829787234043,501.159574468085,3760,2,8,3,2,0,0.76063829787234,0,0.23936170212766,0.76063829787234,2.22103023229678,1.22132766727939,9965,28,64
"7073",30,3,922.762814070352,561.771859296482,3980,6,11,4,2,0,0.872361809045226,0,0,1,2.40241866846958,0.950562500629404,9965,28,64
"7074",30,3,949.916283348666,539.248390064397,2174,10,10,4,1,0.18491260349586,0.523459061637535,0,0.419503219871205,0.580496780128795,2.06146464310626,1.59774922388443,9965,28,64
"7075",30,3,996.91129707113,581.10460251046,7170,7,6,2,3,0.0652719665271966,0.852719665271967,0,0.0652719665271966,0.934728033472803,2.76137584164219,1.19679357449899,9965,28,64
"7076",30,3,965.175675675676,506.218918918919,4440,5,9,3,3,0,0.941891891891892,0,0.0581081081081081,0.941891891891892,2.36756089064594,1.07841480350488,9965,28,64
"7077",30,3,947.275536480687,581.49356223176,4660,7,11,4,2,0,0.759656652360515,0.0918454935622318,0,1,2.98171669103869,1.28622245451974,9965,28,64
"7078",30,3,961.54895489549,547.184818481848,3636,5,8,3,2,0,0.756875687568757,0.243124312431243,0,1,3.25980427732617,1.01878424976234,9965,28,64
"7079",30,3,994.317391304348,571.759130434783,4600,7,2,1,2,0,0.864347826086956,0.135652173913043,0,1,3.06787458774781,1.3486791400582,9965,28,64
"7080",30,3,962.724070450098,555.115459882583,6132,2,3,1,3,0,0.923679060665362,0,0.076320939334638,0.923679060665362,2.56377723439723,1.01679153651815,9965,28,64
"7081",30,3,950.954655870445,534.723076923077,4940,7,5,2,2,0.28663967611336,0.397570850202429,0,0.338461538461538,0.661538461538462,1.47439951409912,1.51079158237562,9965,28,64
"7082",30,3,942.257692307692,518.406730769231,2080,3,7,3,1,0,1,0,0,1,2.650917291148,1.16087876096395,9965,28,64
"7083",30,3,941.801593625498,582.638247011952,2510,4,4,2,1,0,0.860557768924303,0,0.139442231075697,0.860557768924303,2.5869308323524,0.659091801101302,9965,28,64
"7084",30,3,940.641073080481,561.903792784459,2162,5,1,1,1,0,0.829787234042553,0,0.0795559666975023,0.920444033302498,2.83384750303687,1.35460260733196,9965,28,64
"7085",30,3,921.574057037718,559.277828886845,6522,7,12,4,3,0.0680772769089236,0.931922723091076,0,0.0680772769089236,0.931922723091076,2.39889864882329,1.07472533857353,9965,28,64
"7086",30,3,923,507,1884,1,7,3,1,0,1,0,0,1,1,2.5504516676283,9965,28,64
"7087",30,3,909.578813559322,526.181355932203,2360,7,10,4,1,0.367796610169492,0.53728813559322,0,0.46271186440678,0.53728813559322,1.75253575847738,1.7617640690436,9965,28,64
"7088",30,3,931.847790507365,545.981178396072,7332,3,6,2,3,0.169394435351882,0.830605564648118,0,0.169394435351882,0.830605564648118,1.93618815648196,1.32685795861225,9965,28,64
"7089",30,3,953.159292035398,528.82005899705,6102,3,3,1,3,0,0.182890855457227,0,0,1,1.98795373315174,1.50855916557059,9965,28,64
"7090",30,3,912.302688638335,547.307892454467,4612,3,5,2,2,0.142237640936687,0.857762359063313,0,0.142237640936687,0.857762359063313,2.19428012419783,1.62358021962764,9965,28,64
"7091",30,3,945.886315789474,512.204210526316,3800,3,8,3,2,0,0.741052631578947,0,0,1,2.51232700621288,1.05321484621434,9965,28,64
"7092",30,3,935.231638418079,564.414312617702,4248,6,11,4,2,0.0602636534839925,0.834274952919021,0,0.165725047080979,0.834274952919021,2.45946143924955,0.980520480237719,9965,28,64
"7093",30,3,922.649700598802,583.823353293413,2672,6,4,2,1,0,0.844311377245509,0,0,1,2.84753904595014,1.06036571908777,9965,28,64
"7094",30,3,931.263157894737,502.189931350114,5244,5,9,3,3,0,0.767734553775744,0.112128146453089,0.232265446224256,0.767734553775744,2.57026318149245,1.39935396979221,9965,28,64
"7095",30,3,920.58074222668,542.295887662989,5982,10,12,4,3,0.0611835506519559,0.543630892678034,0.0310932798395186,0.211634904714142,0.788365095285858,2.15537671073523,1.4498156125069,9965,28,64
"7096",30,3,919.590724165989,496.673718470301,2458,7,1,1,1,0.0398698128559805,0.207485760781123,0.205044751830757,0.550040683482506,0.449959316517494,2.32363478022419,2.67242211819722,9965,28,64
"7097",30,3,973.947068403909,489.854234527687,4912,9,2,1,2,0.43485342019544,0.35586319218241,0.139250814332248,0.64413680781759,0.35586319218241,1.81817264385023,2.50376725537495,9965,28,64
"7098",30,4,955.147540983607,597.55737704918,8784,2,6,2,3,0,0.69672131147541,0,0,1,2.88465459584615,0.776432864158541,9965,28,64
"7099",30,4,981.888226527571,596.980625931446,5368,3,5,2,2,0,1,0,0,1,2.94585436537324,0.571141976735486,9965,28,64
"7100",30,4,961.606755126659,530.392038600724,3316,4,8,3,2,0,1,0,0,1,2.86625734307349,0.541580125132978,9965,28,64
"7101",30,4,999.596699669967,572.546534653465,9090,2,3,1,3,0,0.856765676567657,0,0,1,2.97521089284756,0.32467648129065,9965,28,64
"7102",30,4,950,531,2064,1,7,3,1,0,1,0,0,1,1,2.89319233915638,9965,28,64
"7103",30,4,957.173951048951,513.395979020979,2288,5,1,1,1,0.247377622377622,0.416083916083916,0,0.583916083916084,0.416083916083916,1.89809071047804,1.79137262604299,9965,28,64
"7104",30,4,950.732444444444,569.673777777778,6750,6,12,4,3,0.0782222222222222,0.88,0.0417777777777778,0.12,0.88,2.62049595427473,0.622448164026072,9965,28,64
"7105",30,4,973.413290113452,589.045380875203,2468,2,4,2,1,0.184764991896272,0.815235008103728,0,0.184764991896272,0.815235008103728,2.67582680080077,0.804748635004026,9965,28,64
"7106",30,4,968.343773303505,577.958985831469,2682,5,10,4,1,0.0902311707680835,0.855331841909023,0,0.0902311707680835,0.909768829231916,2.83751056981017,1.16536740348321,9965,28,64
"7107",30,4,1016.32392559333,606.865298268121,6236,5,2,1,2,0,0.520846696600385,0.479153303399615,0,1,3.77336642103778,1.47114364103328,9965,28,64
"7108",30,4,943.456983240224,574.106145251397,5370,7,9,3,3,0,0.642458100558659,0.357541899441341,0,1,4.13248764680827,1.77910322803522,9965,28,64
"7109",30,4,955.17259978425,600.907227615965,3708,5,11,4,2,0,1,0,0,1,3.23173496488427,0.534848676085787,9965,28,64
"7110",30,4,978.687704026115,547.793253536453,1838,4,7,3,1,0,0.795429815016322,0.204570184983678,0,1,3.27865860846655,0.792026366513509,9965,28,64
"7111",30,4,932.471021159154,575.795768169273,2174,8,10,4,1,0,1,0,0,1,2.69687166782426,0.592916249005677,9965,28,64
"7112",30,4,1046.07972665148,557.559225512528,3512,7,2,1,2,0.0763097949886105,0.634396355353075,0.289293849658314,0.0763097949886105,0.92369020501139,3.3302328138922,1.89282032591768,9965,28,64
"7113",30,4,970.436744560838,521.000805801773,4964,5,8,3,2,0.240934730056406,0.759065269943594,0,0.240934730056406,0.759065269943594,2.65103228752224,0.989566155733334,9965,28,64
"7114",30,4,987.458432304038,525.484560570071,5052,8,11,4,2,0.344418052256532,0.2486144101346,0.109263657957245,0.642121931908155,0.357878068091845,2.01225340189149,1.97904300712732,9965,28,64
"7115",30,4,975.148529411765,529.458823529412,8160,5,6,2,3,0.526470588235294,0.473529411764706,0,0.526470588235294,0.473529411764706,2.07397328098427,1.97655783953796,9965,28,64
"7116",30,4,979.408988764045,532.721348314607,2670,4,1,1,1,0.260674157303371,0.739325842696629,0,0.260674157303371,0.739325842696629,2.15498538893649,1.29635272826083,9965,28,64
"7117",30,4,996.905330151154,528.010342084328,7542,6,3,1,3,0.278440731901352,0.654733492442323,0,0.345266507557677,0.654733492442323,2.12881957117915,1.4757654295779,9965,28,64
"7118",30,4,946.333333333333,571.533333333333,5040,2,5,2,2,0,1,0,0,1,2.29418962162497,0.653517835577852,9965,28,64
"7119",30,4,937.35413153457,564.262225969646,7116,5,12,4,3,0,0.874367622259696,0,0.125632377740304,0.874367622259696,2.42537767290477,0.741589802787414,9965,28,64
"7120",30,4,925.10201511335,604.175062972292,3176,3,4,2,1,0,1,0,0,1,3.22850144679301,0.945656612072139,9965,28,64
"7121",30,4,979.389873417722,578.067088607595,4740,4,9,3,3,0,0.80379746835443,0.136708860759494,0,1,4.02640000013411,1.10441725115436,9965,28,64
"7122",30,4,984.976112026359,579.494233937397,2428,5,1,1,1,0,0.938220757825371,0.0617792421746293,0,1,3.11865991090783,0.954643777517751,9965,28,64
"7123",30,4,939.026373626374,579.080586080586,2730,5,10,4,1,0,1,0,0,1,2.7320885178547,0.587993932457965,9965,28,64
"7124",30,4,959.269893899204,593.061671087533,9048,3,12,4,3,0,1,0,0,1,3.04100063489022,0.487225517151398,9965,28,64
"7125",30,4,966.525407478428,525.949185043145,4172,3,8,3,2,0,1,0,0,1,2.7849293210532,0.657102332585409,9965,28,64
"7126",30,4,986.81194511703,591.575464083939,7434,7,6,2,3,0.117836965294592,0.653753026634383,0.164648910411622,0.181598062953995,0.818401937046005,3.04091891401555,1.36687891542754,9965,28,64
"7127",30,4,988.681063122924,535.404208194906,1806,2,7,3,1,0,1,0,0,1,3.01004457888628,0.307702131239182,9965,28,64
"7128",30,4,984.070034443169,582.444316877153,1742,8,4,2,1,0,0.814006888633754,0,0,1,2.61076870752596,0.899131714484782,9965,28,64
"7129",30,4,972.353562005277,536.335971855761,6822,2,9,3,3,0,0.90061565523307,0.0993843447669305,0,1,3.01496609756699,0.583923606979405,9965,28,64
"7130",30,4,944.767898383372,570.258660508083,3464,6,11,4,2,0,0.760969976905312,0,0.239030023094688,0.760969976905312,2.54219834263945,0.770588341581127,9965,28,64
"7131",30,4,989.339237057221,583.83514986376,5872,7,5,2,2,0,0.943460490463215,0,0,1,2.65141950768068,0.845551254256746,9965,28,64
"7132",30,4,1015.36598639456,588.736054421769,5880,3,2,1,2,0,0.65578231292517,0.266666666666667,0,1,3.34385896087006,0.829051182159377,9965,28,64
"7133",30,4,1029.16911764706,540.811974789916,5712,7,3,1,3,0.320378151260504,0.679621848739496,0,0.320378151260504,0.679621848739496,2.67665989982597,1.50670459487488,9965,28,64
"7134",30,4,930.109170305677,568.873362445415,2290,2,10,4,1,0,0.899563318777293,0,0.100436681222707,0.899563318777293,2.4817992686606,0.583007354242209,9965,28,64
"7135",30,4,991.274250440917,550.473544973545,6804,3,3,1,3,0,0.80952380952381,0,0,1,2.37032848495504,0.79236534885482,9965,28,64
"7136",30,4,998.162576687117,526.867075664622,5868,3,9,3,3,0,1,0,0,1,2.87767634952244,0.721357663940391,9965,28,64
"7137",30,4,946.358953393295,563.700735895339,7338,2,12,4,3,0,1,0,0,1,2.33053718104861,0.60102446571354,9965,28,64
"7138",30,4,963.361968306922,553.109257714762,4796,7,5,2,2,0.143452877397832,0.856547122602168,0,0.143452877397832,0.856547122602168,1.98505693390657,1.21366867419118,9965,28,64
"7139",30,4,996.386363636364,523.662337662338,1848,6,7,3,1,0,0.9004329004329,0,0.0876623376623377,0.912337662337662,2.87064049770674,0.950007522973975,9965,28,64
"7140",30,4,943.394199077126,505.357943309163,6068,7,2,1,2,0.332234673698088,0.381015161502966,0,0.332234673698088,0.667765326301912,2.36697930094682,2.21737274042341,9965,28,64
"7141",30,4,998.198198198198,603.106306306306,2220,12,4,2,1,0,0.781081081081081,0.218918918918919,0,1,3.73062370303272,2.13279554302456,9965,28,64
"7142",30,4,965.872767857143,598.063988095238,5376,5,11,4,2,0.0699404761904762,0.686011904761905,0.244047619047619,0.11235119047619,0.88764880952381,3.36800700026996,1.30646820975887,9965,28,64
"7143",30,4,965.958100558659,562.358938547486,2864,7,1,1,1,0,0.738128491620112,0,0,1,2.71321854521988,0.876420836212148,9965,28,64
"7144",30,4,979.168761220826,577.697486535009,6684,6,6,2,3,0,0.716337522441652,0,0.163375224416517,0.836624775583483,2.51372715517102,0.911601036516556,9965,28,64
"7145",30,4,990.387577639751,494.831055900621,3220,3,8,3,2,0.154037267080745,0.520496894409938,0,0.154037267080745,0.845962732919255,2.21493223351332,1.15263461127166,9965,28,64
"7146",30,4,951.806654676259,574.964028776978,4448,2,5,2,2,0,1,0,0,1,2.36742155275852,0.554920523173996,9965,28,64
"7147",30,4,972.840179238238,550.738610903659,8034,7,3,1,3,0.0627333831217326,0.827483196415235,0.109783420463032,0.172516803584765,0.827483196415235,2.72182077943352,1.00750544018312,9965,28,64
"7148",30,4,1004.94254143646,551.681767955801,1810,6,7,3,1,0,0.735911602209945,0.196685082872928,0,1,3.52820774729239,1.02660471366954,9965,28,64
"7149",30,4,943.389111289031,562.299439551641,2498,4,10,4,1,0,1,0,0,1,2.34533907695634,0.787813199151553,9965,28,64
"7150",30,4,1000.77400662252,654.548013245033,2416,8,4,2,1,0,0.812086092715232,0.187913907284768,0,1,4.38963215715327,1.89347545482593,9965,28,64
"7151",30,4,995.204081632653,581.783824640968,7938,4,6,2,3,0,0.755102040816326,0.244897959183673,0.0597127739984883,0.940287226001512,3.30349700269815,1.41494160118608,9965,28,64
"7152",30,4,952.466834592779,550.099916036944,2382,3,1,1,1,0,0.893366918555835,0,0.106633081444165,0.893366918555835,2.50160431035913,1.14925531549774,9965,28,64
"7153",30,4,961.848484848485,571.121212121212,5940,2,2,1,2,0,1,0,0,1,2.98304110128907,0.917523112115489,9965,28,64
"7154",30,4,932.043072505384,594.326633165829,5572,3,11,4,2,0,0.946159368269921,0,0,1,3.09000256963682,0.33027772217872,9965,28,64
"7155",30,4,941.199753390875,549.762022194821,4866,5,9,3,3,0,0.570900123304562,0.219482120838471,0.0912453760789149,0.908754623921085,3.5445262228395,1.46380008112748,9965,28,64
"7156",30,4,958.373029772329,499.025394045534,4568,4,8,3,2,0.102451838879159,0.811733800350263,0,0.188266199649737,0.811733800350263,2.2624747848075,1.25788633234298,9965,28,64
"7157",30,4,907.830749354005,570.776485788114,9288,6,12,4,3,0.0665374677002584,0.933462532299742,0,0.0665374677002584,0.933462532299742,2.71247508586133,1.16788203494302,9965,28,64
"7158",31,1,981.430939226519,598.591160220994,2534,4,4,2,1,0,0.943172849250197,0.0568271507498027,0,1,3.35033199306025,1.03492018974266,4984,21,66
"7159",31,1,937.695024077047,580.757624398074,4984,4,11,4,2,0,0.898073836276084,0.101926163723917,0,1,2.75726652615367,0.566604004517374,4984,21,66
"7160",31,1,957.991258741259,551.597902097902,3432,3,9,3,3,0,0.743006993006993,0.256993006993007,0,1,3.49139056079094,1.10768313132964,4984,21,66
"7161",31,1,949.280632411067,561.853754940711,6072,5,12,4,3,0,0.91798418972332,0,0,1,2.39798401470155,0.847435885526562,4984,21,66
"7162",31,1,959.185587364265,567.924975320829,4052,4,5,2,2,0,1,0,0,1,2.1761823145709,0.632875451564779,4984,21,66
"7163",31,1,987.4504,552.8664,2500,5,1,1,1,0.076,0.7544,0,0.076,0.924,2.49989678520106,1.15900011570865,4984,21,66
"7164",31,1,977.026077097506,580.913832199547,1764,6,7,3,1,0,0.465986394557823,0.319727891156463,0.214285714285714,0.785714285714286,4.24220189563135,2.24325969097209,4984,21,66
"7165",31,1,970.172690763052,525.032128514056,3984,4,8,3,2,0,0.942771084337349,0,0.0572289156626506,0.942771084337349,2.76843428170649,0.476124192873848,4984,21,66
"7166",31,1,930.956489122281,569.199549887472,2666,3,10,4,1,0,1,0,0,1,2.48942363051541,0.635752119802261,4984,21,66
"7167",31,1,977.028885832187,539.02613480055,5816,5,2,1,2,0.179504814305365,0.820495185694636,0,0.179504814305365,0.820495185694636,2.42745828910378,1.19681463363391,4984,21,66
"7168",31,1,973.735152487961,541.524879614767,7476,6,6,2,3,0.354735152487962,0.645264847512038,0,0.354735152487962,0.645264847512038,2.02688132422205,1.42263110275648,4984,21,66
"7169",31,1,994.294296577947,562.346768060837,7890,6,3,1,3,0,0.909505703422053,0,0,1,2.75967922082809,0.960178088836673,4984,21,66
"7170",31,1,989.52861230329,561.396280400572,2796,7,4,2,1,0.220314735336195,0.779685264663805,0,0.220314735336195,0.779685264663805,2.67629497213786,1.1523979729772,4984,21,66
"7171",31,1,997.033524121014,545.753883892069,2446,4,1,1,1,0.0776778413736713,0.802943581357318,0,0.0776778413736713,0.922322158626329,2.44069049124446,0.966047093681206,4984,21,66
"7172",31,1,986.869902912621,518.357281553398,2060,4,7,3,1,0,0.805825242718447,0,0.194174757281553,0.805825242718447,2.82112500214197,0.913459285198595,4984,21,66
"7173",31,1,1018.93291592129,528.688729874776,4472,5,2,1,2,0,0.379248658318426,0.0688729874776386,0.486583184257603,0.513416815742397,2.21409170940556,1.51727254329665,4984,21,66
"7174",31,1,1018.6446969697,548.882575757576,7920,5,3,1,3,0,0.743181818181818,0,0.165909090909091,0.834090909090909,2.64029309708267,1.08354099034399,4984,21,66
"7175",31,1,949.801769911504,559.724778761062,4520,7,5,2,2,0.170796460176991,0.692035398230089,0,0.170796460176991,0.829203539823009,2.29448267826483,1.26862406949935,4984,21,66
"7176",31,1,948.372262773723,567.485401459854,4384,4,11,4,2,0,0.760948905109489,0,0.162408759124088,0.837591240875912,2.48704136466161,0.570603537747796,4984,21,66
"7177",31,1,975.294307196563,529.00537056928,5586,3,9,3,3,0,1,0,0,1,2.81938948486906,0.379148812622911,4984,21,66
"7178",31,1,964.612716763006,512.865125240848,4152,4,8,3,2,0,0.84393063583815,0,0.15606936416185,0.84393063583815,2.59876964657951,0.773230662532007,4984,21,66
"7179",31,1,984.753568745304,562.352366641623,7986,4,6,2,3,0,0.891810668670173,0.108189331329827,0.108189331329827,0.891810668670173,2.47179934425693,0.970482653168338,4984,21,66
"7180",31,1,969.355709876543,560.973765432099,7776,6,12,4,3,0,0.699845679012346,0,0.197530864197531,0.802469135802469,2.52266227484429,1.1929377095873,4984,21,66
"7181",31,1,943,546.058064516129,2480,2,10,4,1,0,0.930645161290323,0,0.0693548387096774,0.930645161290323,1.91930087232436,0.998468635715148,4984,21,66
"7182",31,1,964.16735366859,543.35449299258,7278,4,9,3,3,0,0.812860676009893,0.187139323990107,0,1,3.28205200404402,0.983544620974351,4984,21,66
"7183",31,1,930.416606498195,559.399277978339,2770,6,10,4,1,0,0.908303249097473,0,0.0916967509025271,0.908303249097473,2.32723776760252,1.04702419419114,4984,21,66
"7184",31,1,1011.25832716506,561.870466321243,8106,4,3,1,3,0,1,0,0,1,2.73588257231519,1.09362628299425,4984,21,66
"7185",31,1,982.65564738292,560.570247933884,2178,4,1,1,1,0,0.92653810835629,0,0.0734618916437098,0.92653810835629,2.5973711937678,0.575510256408602,4984,21,66
"7186",31,1,989.67539756782,573.819457436857,4276,10,5,2,2,0.139382600561272,0.482694106641721,0.23199251637044,0.366697848456501,0.633302151543499,2.83125781666836,1.84589363920917,4984,21,66
"7187",31,1,970.701158940397,588.293874172185,7248,4,6,2,3,0,1,0,0,1,2.6533794135713,0.457707590117841,4984,21,66
"7188",31,1,974.64406779661,552.72800645682,4956,8,11,4,2,0,0.747376916868442,0,0.21953188054883,0.78046811945117,2.32680418735047,1.18027088347919,4984,21,66
"7189",31,1,979.14829821718,538.640194489465,7404,6,12,4,3,0.141004862236629,0.652350081037277,0.129659643435981,0.347649918962723,0.652350081037277,2.35521721591339,1.50488684084864,4984,21,66
"7190",31,1,999.602205882353,579.8125,2720,5,4,2,1,0.140441176470588,0.761029411764706,0.0985294117647059,0.140441176470588,0.859558823529412,2.8008389205843,1.06510508242159,4984,21,66
"7191",31,1,1002.80331061344,542.809152872444,2054,3,7,3,1,0,0.784810126582278,0.215189873417722,0,1,3.26766537419351,0.860706796991563,4984,21,66
"7192",31,1,998.054805401112,555.529785544083,5036,5,2,1,2,0,0.938840349483717,0.0611596505162828,0,1,2.54398928140503,0.932612457871692,4984,21,66
"7193",31,1,998.979591836735,509.25612244898,3920,4,8,3,2,0,0.872448979591837,0,0.127551020408163,0.872448979591837,2.56273781046571,0.89366771527365,4984,21,66
"7194",31,1,951.400293255132,561.41495601173,8184,6,12,4,3,0,0.918621700879765,0,0.0813782991202346,0.918621700879765,2.36775508877423,0.975369082226605,4984,21,66
"7195",31,1,967.83913379737,535.529775715391,7758,8,6,2,3,0.244392884764114,0.642691415313225,0,0.357308584686775,0.642691415313225,1.77294651514463,1.52776269809875,4984,21,66
"7196",31,1,1005.68336483932,518.046313799622,4232,4,8,3,2,0,0.829867674858223,0,0.170132325141777,0.829867674858223,2.83537335024096,0.863987882865042,4984,21,66
"7197",31,1,988.673469387755,548.053571428571,2352,5,1,1,1,0,0.897959183673469,0,0,1,2.30383562069317,0.807218373359099,4984,21,66
"7198",31,1,979.885231316726,538.364768683274,2248,4,7,3,1,0,0.867437722419929,0.132562277580071,0,1,3.10678882428455,0.801564334545485,4984,21,66
"7199",31,1,1004.62605435801,534.200562324274,6402,4,9,3,3,0,0.84817244611059,0.15182755388941,0,1,3.05693630332208,0.890066710960017,4984,21,66
"7200",31,1,975.312006319115,585.784360189573,5064,4,11,4,2,0,0.804897314375987,0.195102685624013,0,1,3.03853014138009,0.940326675594114,4984,21,66
"7201",31,1,1017.81195908733,561.164437450826,5084,5,2,1,2,0,0.938630999213218,0,0.0613690007867821,0.938630999213218,2.75829141997446,0.929298746440772,4984,21,66
"7202",31,1,949.49141221374,582.37786259542,2096,6,4,2,1,0.110687022900763,0.808206106870229,0.0811068702290076,0.110687022900763,0.889312977099237,2.79858868501103,1.06252772641936,4984,21,66
"7203",31,1,958.536776212833,532.299687010955,2556,6,10,4,1,0.197183098591549,0.514866979655712,0,0.485133020344288,0.514866979655712,1.75386280236458,1.44661677932379,4984,21,66
"7204",31,1,997.877843302443,531.781802864364,7122,7,3,1,3,0.118786857624263,0.881213142375737,0,0.118786857624263,0.881213142375737,2.14638829086869,1.33934073448929,4984,21,66
"7205",31,1,987.326860841424,545.449838187702,4944,5,5,2,2,0.27588996763754,0.670711974110032,0,0.27588996763754,0.72411003236246,1.96697869248839,1.41057849429527,4984,21,66
"7206",31,1,985.033972125436,556.538327526132,6888,6,3,1,3,0,0.804006968641115,0,0,1,2.70762775135821,1.36095222936052,4984,21,66
"7207",31,1,952.539485359361,553.992014196983,2254,5,10,4,1,0,0.785270629991127,0.0576752440106477,0,1,2.18232007295308,1.01401908088942,4984,21,66
"7208",31,1,994.46009771987,564.751628664495,2456,5,1,1,1,0,1,0,0,1,2.77623608367033,0.927823383470264,4984,21,66
"7209",31,1,967.03071364047,572.051490514905,4428,6,5,2,2,0,0.942186088527552,0,0,1,2.32614920503211,0.728446948340447,4984,21,66
"7210",31,1,996.897249190939,545.847896440129,2472,6,4,2,1,0,0.700647249190938,0.220873786407767,0.220873786407767,0.779126213592233,2.48330680566925,1.46839594578018,4984,21,66
"7211",31,1,931.679646017699,543.120353982301,6780,5,12,4,3,0.18141592920354,0.81858407079646,0,0.18141592920354,0.81858407079646,2.05435917263631,1.13522487751107,4984,21,66
"7212",31,1,948.782575757576,576.359848484848,7920,8,6,2,3,0,1,0,0,1,2.44379530172635,0.739081345632995,4984,21,66
"7213",31,1,956.767063921994,504.549295774648,3692,5,8,3,2,0,0.679306608884074,0,0.320693391115926,0.679306608884074,2.55881252433325,1.1659915015524,4984,21,66
"7214",31,1,959.937258687259,507.96332046332,2072,5,7,3,1,0,0.808880308880309,0,0.191119691119691,0.808880308880309,2.48149162216283,0.972936674714816,4984,21,66
"7215",31,1,978.156972111554,535.486852589641,5020,6,11,4,2,0,0.551394422310757,0.186454183266932,0.186454183266932,0.813545816733068,2.29826918894309,1.53938324058065,4984,21,66
"7216",31,1,967.150303030303,482.534545454545,4950,4,9,3,3,0,0.357575757575758,0,0.642424242424242,0.357575757575758,1.73622890122041,1.38399083948826,4984,21,66
"7217",31,1,977.646153846154,565.610256410256,5460,6,2,1,2,0,0.817582417582418,0,0,1,2.83977661200171,1.09587357138592,4984,21,66
"7218",31,2,975.172661870504,537.783144912641,3892,4,8,3,2,0,1,0,0,1,3.0155337249104,0.288071156690085,4984,21,66
